Club ID,Player Id,Club Name,Full Name,Web Name,Pos,Cost
22doj4sgsocqpxw45h607udje,p172780,Spurs,James Maddison,Maddison,Midfielder,6.8M
22doj4sgsocqpxw45h607udje,p460842,Spurs,Mohammed Kudus,Kudus,Midfielder,6.4M
22doj4sgsocqpxw45h607udje,p445044,Spurs,Dejan Kulusevski,Kulusevski,Midfielder,6.4M
22doj4sgsocqpxw45h607udje,p511499,Spurs,Mathys Tel,Tel,Midfielder,6.2M
22doj4sgsocqpxw45h607udje,p202993,Spurs,Rodrigo Bentancur,Bentancur,Midfielder,5.2M
22doj4sgsocqpxw45h607udje,p570526,Spurs,Lucas Bergvall,Bergvall,Midfielder,5.2M
22doj4sgsocqpxw45h607udje,p227127,Spurs,Yves Bissouma,Bissouma,Midfielder,5.2M
22doj4sgsocqpxw45h607udje,p550839,Spurs,Wilson Odobert,Odobert,Midfielder,5.3M
22doj4sgsocqpxw45h607udje,p235674,Spurs,Manor Solomon,Solomon,Midfielder,5.4M
22doj4sgsocqpxw45h607udje,p436234,Spurs,Bryan Gil Salvatierra,Bryan,Midfielder,4.9M
22doj4sgsocqpxw45h607udje,p547701,Spurs,Archie Gray,Gray,Midfielder,4.8M
22doj4sgsocqpxw45h607udje,p499721,Spurs,Mikey Moore,Moore,Midfielder,5.0M
22doj4sgsocqpxw45h607udje,p482442,Spurs,Pape Matar Sarr,P.M.Sarr,Midfielder,4.5M
22doj4sgsocqpxw45h607udje,p623095,Spurs,Yang Min-hyeok,Min-hyeok,Midfielder,4.5M
22doj4sgsocqpxw45h607udje,p499726,Spurs,Callum Olusesi,Olusesi,Midfielder,4.3M
22doj4sgsocqpxw45h607udje,p154566,Spurs,Dominic Solanke-Mitchell,Solanke,Forward,7.1M
22doj4sgsocqpxw45h607udje,p212319,Spurs,Richarlison de Andrade,Richarlison,Forward,6.5M
22doj4sgsocqpxw45h607udje,p552427,Spurs,Will Lankshear,Lankshear,Forward,4.5M
22doj4sgsocqpxw45h607udje,p490145,Spurs,Dane Scarlett,Scarlett,Forward,4.3M
22doj4sgsocqpxw45h607udje,p154296,Spurs,João Maria Lobo Alves Palhares Costa Palhinha Gonçalves,J.Palhinha,Midfielder,5.5M
22doj4sgsocqpxw45h607udje,p493362,Spurs,Xavi Simons,Xavi,Midfielder,6.3M
22doj4sgsocqpxw45h607udje,p247693,Spurs,Randal Kolo Muani,Kolo Muani,Forward,6.9M
22doj4sgsocqpxw45h607udje,p640419,Spurs,Jun'ai Byfield,Byfield,Defender,4.0M
22doj4sgsocqpxw45h607udje,p499716,Spurs,James Rowswell,Rowswell,Defender,4.0M
22doj4sgsocqpxw45h607udje,p590035,Spurs,Yusuf Akhamrich,Akhamrich,Midfielder,4.5M
22doj4sgsocqpxw45h607udje,p611917,Spurs,Lucá Williams-Barnett,Williams-Barnett,Midfielder,4.5M
22doj4sgsocqpxw45h607udje,p232787,Spurs,Conor Gallagher,Gallagher,Midfielder,5.0M
22doj4sgsocqpxw45h607udje,p616221,Spurs,João Victor de Souza Menezes,Souza,Defender,4.0M
22doj4sgsocqpxw45h607udje,p536134,Spurs,Rio Kyerematen,Kyerematen,Midfielder,4.5M
22doj4sgsocqpxw45h607udje,p613232,Spurs,James Wilson,Wilson,Forward,4.5M
4txjdaqveermfryvbfrr4taf7,p159533,West Ham,Adama Traoré Diarra,Adama,Midfielder,5.1M
4txjdaqveermfryvbfrr4taf7,p84182,West Ham,Alphonse Areola,Areola,Goalkeeper,4.2M
4txjdaqveermfryvbfrr4taf7,p82143,West Ham,Wes Foderingham,Foderingham,Goalkeeper,4.0M
4txjdaqveermfryvbfrr4taf7,p483364,West Ham,Krisztián Hegyi,Hegyi,Goalkeeper,3.9M
4txjdaqveermfryvbfrr4taf7,p613804,West Ham,El Hadji Malick Diouf,Diouf,Defender,4.1M
4txjdaqveermfryvbfrr4taf7,p109533,West Ham,Emerson Palmieri dos Santos,Emerson,Defender,4.4M
4txjdaqveermfryvbfrr4taf7,p214048,West Ham,Maximilian Kilman,Kilman,Defender,4.0M
4txjdaqveermfryvbfrr4taf7,p233963,West Ham,Konstantinos Mavropanos,Mavropanos,Defender,4.5M
4txjdaqveermfryvbfrr4taf7,p210494,West Ham,Nayef Aguerd,N.Aguerd,Defender,4.4M
4txjdaqveermfryvbfrr4taf7,p536109,West Ham,Ollie Scarles,Scarles,Defender,4.3M
4txjdaqveermfryvbfrr4taf7,p462116,West Ham,Jean-Clair Todibo,Todibo,Defender,4.3M
4txjdaqveermfryvbfrr4taf7,p214590,West Ham,Aaron Wan-Bissaka,Wan-Bissaka,Defender,4.1M
4txjdaqveermfryvbfrr4taf7,p518438,West Ham,Kaelan Casey,Casey,Defender,4.0M
4txjdaqveermfryvbfrr4taf7,p224024,West Ham,Lucas Tolentino Coelho de Lima,L.Paquetá,Midfielder,5.9M
4txjdaqveermfryvbfrr4taf7,p215439,West Ham,Tomáš Souček,Souček,Midfielder,5.7M
4txjdaqveermfryvbfrr4taf7,p450070,West Ham,Crysencio Summerville,Summerville,Midfielder,5.4M
4txjdaqveermfryvbfrr4taf7,p213999,West Ham,Edson Álvarez Velázquez,Álvarez,Midfielder,4.9M
4txjdaqveermfryvbfrr4taf7,p149519,West Ham,Maxwel Cornet,Cornet,Midfielder,4.9M
4txjdaqveermfryvbfrr4taf7,p197024,West Ham,Guido Rodríguez,G.Rodriguez,Midfielder,4.8M
4txjdaqveermfryvbfrr4taf7,p577114,West Ham,Luis Guilherme Lira dos Santos,L.Guilherme,Midfielder,4.9M
4txjdaqveermfryvbfrr4taf7,p490885,West Ham,George Earthy,Earthy,Midfielder,4.5M
4txjdaqveermfryvbfrr4taf7,p229384,West Ham,Andy Irving,Irving,Midfielder,4.3M
4txjdaqveermfryvbfrr4taf7,p518442,West Ham,Lewis Orford,Orford,Midfielder,4.4M
4txjdaqveermfryvbfrr4taf7,p490142,West Ham,Freddie Potts,Potts,Midfielder,4.3M
4txjdaqveermfryvbfrr4taf7,p178186,West Ham,Jarrod Bowen,Bowen,Forward,7.8M
4txjdaqveermfryvbfrr4taf7,p91889,West Ham,Niclas Füllkrug,Füllkrug,Forward,5.6M
4txjdaqveermfryvbfrr4taf7,p565431,West Ham,Callum Marshall,Marshall,Forward,4.3M
4txjdaqveermfryvbfrr4taf7,p158534,West Ham,Kyle Walker-Peters,Walker-Peters,Defender,4.2M
4txjdaqveermfryvbfrr4taf7,p75115,West Ham,Callum Wilson,Wilson,Forward,5.8M
4txjdaqveermfryvbfrr4taf7,p467189,West Ham,Mads Hermansen,Hermansen,Goalkeeper,4.2M
4txjdaqveermfryvbfrr4taf7,p551226,West Ham,Mateus Gonçalo Espanha Fernandes,M.Fernandes,Midfielder,5.5M
4txjdaqveermfryvbfrr4taf7,p564940,West Ham,Soungoutou Magassa,S.Magassa,Midfielder,5.0M
4txjdaqveermfryvbfrr4taf7,p37096,West Ham,Lukasz Fabianski,Fabianski,Goalkeeper,4.5M
4txjdaqveermfryvbfrr4taf7,p602903,West Ham,Ezra Mayers,Mayers,Defender,4.0M
4txjdaqveermfryvbfrr4taf7,p643473,West Ham,Airidas Golambeckis,Golambeckis,Defender,4.0M
4txjdaqveermfryvbfrr4taf7,p630699,West Ham,Mohamadou Kanté,Mohamadou Kanté,Midfielder,4.5M
4txjdaqveermfryvbfrr4taf7,p530335,West Ham,Pablo Felipe Pereira de Jesus,Pablo,Forward,5.4M
4txjdaqveermfryvbfrr4taf7,p247670,West Ham,Valentín Castellanos,Taty,Forward,5.5M
4txjdaqveermfryvbfrr4taf7,p572702,West Ham,Keiber Lamadrid,Lamadrid,Midfielder,5.0M
4txjdaqveermfryvbfrr4taf7,p220362,West Ham,Axel Disasi,Disasi,Defender,4.5M
4txjdaqveermfryvbfrr4taf7,p553742,West Ham,Finlay Herrick,Herrick,Goalkeeper,4.0M
b9si1jn1lfxfund69e9ogcu2n,p101982,Wolves,Sam Johnstone,Johnstone,Goalkeeper,4.4M
b9si1jn1lfxfund69e9ogcu2n,p149065,Wolves,José Malheiro de Sá,José Sá,Goalkeeper,4.2M
b9si1jn1lfxfund69e9ogcu2n,p79602,Wolves,Daniel Bentley,Bentley,Goalkeeper,3.9M
b9si1jn1lfxfund69e9ogcu2n,p516939,Wolves,Emmanuel Agbadou,Agbadou,Defender,4.2M
b9si1jn1lfxfund69e9ogcu2n,p87835,Wolves,Matt Doherty,Doherty,Defender,4.4M
b9si1jn1lfxfund69e9ogcu2n,p490721,Wolves,Hugo Bueno López,H.Bueno,Defender,4.3M
b9si1jn1lfxfund69e9ogcu2n,p501837,Wolves,Yerson Mosquera Valdelamar,Mosquera,Defender,4.3M
b9si1jn1lfxfund69e9ogcu2n,p483081,Wolves,Rodrigo Martins Gomes,R.Gomes,Defender,4.4M
b9si1jn1lfxfund69e9ogcu2n,p231480,Wolves,Santiago Ignacio Bueno,S.Bueno,Defender,4.4M
b9si1jn1lfxfund69e9ogcu2n,p510362,Wolves,Toti Gomes,Toti,Defender,4.2M
b9si1jn1lfxfund69e9ogcu2n,p441271,Wolves,Ki-Jana Hoever,Hoever,Defender,3.8M
b9si1jn1lfxfund69e9ogcu2n,p560248,Wolves,Bastien Meupiyou Menadjou,Meupiyou,Defender,4.0M
b9si1jn1lfxfund69e9ogcu2n,p641221,Wolves,Pedro Cardoso de Lima,Pedro Lima,Defender,4.0M
b9si1jn1lfxfund69e9ogcu2n,p517179,Wolves,Alfie Pond,Pond,Defender,3.9M
b9si1jn1lfxfund69e9ogcu2n,p184754,Wolves,Hwang Hee-chan,Hee Chan,Midfielder,5.6M
b9si1jn1lfxfund69e9ogcu2n,p509291,Wolves,André Trindade da Costa Neto,André,Midfielder,5.2M
b9si1jn1lfxfund69e9ogcu2n,p231057,Wolves,Jean-Ricner Bellegarde,Bellegarde,Midfielder,5.1M
b9si1jn1lfxfund69e9ogcu2n,p643135,Wolves,Fer López González,Fer López,Midfielder,5.1M
b9si1jn1lfxfund69e9ogcu2n,p448089,Wolves,João Victor Gomes da Silva,J.Gomes,Midfielder,5.3M
b9si1jn1lfxfund69e9ogcu2n,p181284,Wolves,Gonçalo Manuel Ganchinho Guedes,Guedes,Midfielder,5.5M
b9si1jn1lfxfund69e9ogcu2n,p433312,Wolves,Marshall Munetsi,Munetsi,Midfielder,5.3M
b9si1jn1lfxfund69e9ogcu2n,p476502,Wolves,Boubacar Traoré,B.Traore,Midfielder,5.0M
b9si1jn1lfxfund69e9ogcu2n,p497606,Wolves,Tawanda Chirewa,Chirewa,Midfielder,4.3M
b9si1jn1lfxfund69e9ogcu2n,p596054,Wolves,Tom Edozie,Edozie,Midfielder,4.3M
b9si1jn1lfxfund69e9ogcu2n,p593001,Wolves,Enso González Medina,Gonzalez,Midfielder,4.3M
b9si1jn1lfxfund69e9ogcu2n,p240299,Wolves,Joe Hodge,Hodge,Midfielder,4.5M
b9si1jn1lfxfund69e9ogcu2n,p449988,Wolves,Fábio Soares Silva,Fábio Silva,Forward,4.9M
b9si1jn1lfxfund69e9ogcu2n,p429414,Wolves,Saša Kalajdžić,Kalajdžić,Forward,4.9M
b9si1jn1lfxfund69e9ogcu2n,p589507,Wolves,Leon Chiwome,Chiwome,Forward,4.4M
b9si1jn1lfxfund69e9ogcu2n,p531363,Wolves,Nathan Fraser,Fraser,Forward,4.2M
b9si1jn1lfxfund69e9ogcu2n,p230376,Wolves,Jhon Arias,J.Arias,Midfielder,4.9M
b9si1jn1lfxfund69e9ogcu2n,p497949,Wolves,David Møller Wolfe,Møller Wolfe,Defender,4.2M
b9si1jn1lfxfund69e9ogcu2n,p523705,Wolves,Jackson Tchatchoua,Tchatchoua,Defender,4.4M
b9si1jn1lfxfund69e9ogcu2n,p431248,Wolves,Ladislav Krejcí,Krejčí,Defender,4.5M
b9si1jn1lfxfund69e9ogcu2n,p488213,Wolves,Tolu Arokodare,Tolu,Forward,5.1M
b9si1jn1lfxfund69e9ogcu2n,p647671,Wolves,Mateus Mané,Mané,Forward,4.2M
b9si1jn1lfxfund69e9ogcu2n,p601956,Wolves,Saheed Olagunju,Olagunju,Defender,4.0M
b9si1jn1lfxfund69e9ogcu2n,p605319,Wolves,Luke Rawlings,Rawlings,Midfielder,4.5M
b9si1jn1lfxfund69e9ogcu2n,p514362,Wolves,Temple Ojinnaka,Ojinnaka,Midfielder,4.5M
b9si1jn1lfxfund69e9ogcu2n,p589121,Wolves,Ethan Sutherland,Sutherland,Midfielder,4.5M
b9si1jn1lfxfund69e9ogcu2n,p685628,Wolves,Jerome Abbey,Abbey,Midfielder,4.5M
b9si1jn1lfxfund69e9ogcu2n,p209041,Wolves,Angel Gomes,Angel,Midfielder,4.6M
b9si1jn1lfxfund69e9ogcu2n,p155511,Wolves,Adam Armstrong,Armstrong,Forward,5.1M
b9si1jn1lfxfund69e9ogcu2n,p491460,Wolves,Alfie Brooks,Brooks,Goalkeeper,4.0M
b9si1jn1lfxfund69e9ogcu2n,p627888,Wolves,Josh Gracey,Gracey,Goalkeeper,4.0M
